,m,l,P,r,T,rho,epsilon,kappa,nabla_ad,nabla,convection/radiation
734,2.203354677338669e+32,3.7622621515543856e+34,1.1428498821703253e+17,10130786388.710728,17943783.841315474,47.032026832129304,69.36591717192493,0.7894679505397424,0.4,0.5863209268812185,radiative
735,2.206355977988994e+32,3.7643208671634062e+34,1.1425186164835016e+17,10135726534.727814,17941700.51454425,47.023872573620416,69.25153246347472,0.7895579785223218,0.4,0.5860128349875213,radiative
736,2.209357278639319e+32,3.766376238209059e+34,1.1421875390768656e+17,10140662852.137924,17939618.015171804,47.015721983385,69.13741335767531,0.7896479975345888,0.4,0.5857052500621102,radiative
737,2.2123585792896444e+32,3.768428275295823e+34,1.1418566493763168e+17,10145595349.780083,17937536.34039612,47.00757504757517,69.02355900287546,0.789738007666438,0.4,0.5853981713920046,radiative
738,2.2153598799399697e+32,3.7704769890061124e+34,1.1415259468081669e+17,10150524036.424713,17935455.48741743,46.999431752341465,68.90996855066182,0.7898280090077313,0.4,0.5850915982667456,radiative
739,2.2183611805902946e+32,3.772522389900273e+34,1.1411954307991386e+17,10155448920.773651,17933375.453438226,46.99129208383278,68.79664115584846,0.7899180016482976,0.4,0.5847855299783681,radiative
740,2.22136248124062e+32,3.7745644885165856e+34,1.1408651007763666e+17,10160370011.460133,17931296.23566325,46.98315602819641,68.68357597646178,0.7900079856779292,0.4,0.5844799658213775,radiative
741,2.2243637818909452e+32,3.7766032953712657e+34,1.140534956167397e+17,10165287317.048805,17929217.831299495,46.97502357157816,68.57077217372805,0.7900979611863828,0.4,0.5841749050927272,radiative
742,2.22736508254127e+32,3.778638820958461e+34,1.1402049964001874e+17,10170200846.035717,17927140.23755622,46.96689470012219,68.45822891205908,0.7901879282633797,0.4,0.5838703470917925,radiative
743,2.2303663831915954e+32,3.7806710757502545e+34,1.1398752209031072e+17,10175110606.848324,17925063.451644924,46.958769399971175,68.3459453590358,0.7902778869986116,0.4,0.5835662911203565,radiative
744,2.2333676838419204e+32,3.782700070196662e+34,1.1395456291049373e+17,10180016607.845486,17922987.470779374,46.95064765726624,68.23392068540399,0.7903678374817258,0.4,0.5832627364825725,radiative
745,2.2363689844922457e+32,3.7847258147256334e+34,1.13921622043487e+17,10184918857.317474,17920912.292175584,46.94252945814704,68.12215406505152,0.7904577798023399,0.4,0.5829596824849552,radiative
746,2.239370285142571e+32,3.7867483197430533e+34,1.1388869943225098e+17,10189817363.485962,17918837.913051825,46.9344147887517,68.01064467499828,0.7905477140500359,0.4,0.582657128436352,radiative
747,2.242371585792896e+32,3.78876759563274e+34,1.138557950197872e+17,10194712134.504025,17916764.330628622,46.926303635216904,67.89939169538727,0.7906376403143545,0.4,0.5823550736479189,radiative
748,2.2453728864432212e+32,3.7907836527564443e+34,1.1382290874913838e+17,10199603178.456152,17914691.542128753,46.91819598367787,67.78839430946445,0.7907275586848068,0.4,0.5820535174331042,radiative
749,2.2483741870935465e+32,3.7927965014538524e+34,1.1379004056338843e+17,10204490503.358232,17912619.54477726,46.91009182026833,67.677651703568,0.7908174692508647,0.4,0.581752459107622,radiative
750,2.2513754877438714e+32,3.794806152042583e+34,1.1375719040566237e+17,10209374117.157562,17910548.33580142,46.90199113112068,67.56716306712012,0.7909073721019649,0.4,0.5814518979894343,radiative
751,2.2543767883941967e+32,3.796812614818191e+34,1.1372435821912642e+17,10214254027.732843,17908477.912430786,46.89389390236585,67.4569275926082,0.7909972673275057,0.4,0.5811518333987232,radiative
752,2.2573780890445217e+32,3.7988159000541626e+34,1.136915439469879e+17,10219130242.894184,17906408.27189715,46.88580012013339,67.34694447557598,0.7910871550168481,0.4,0.5808522646578761,radiative
753,2.260379389694847e+32,3.8008160180019193e+34,1.1365874753249538e+17,10224002770.383102,17904339.411434565,46.87770977055145,67.23721291460384,0.7911770352593229,0.4,0.5805531910914647,radiative
754,2.2633806903451723e+32,3.8028129788908165e+34,1.136259689189385e+17,10228871617.872513,17902271.328279343,46.86962283974686,67.12773211130886,0.7912669081442141,0.4,0.5802546120262152,radiative
755,2.2663819909954972e+32,3.8048067929281417e+34,1.1359320804964811e+17,10233736792.966743,17900204.019670043,46.86153931384508,67.01850127031804,0.7913567737607773,0.4,0.579956526791,radiative
756,2.2693832916458225e+32,3.8067974702991196e+34,1.1356046486799621e+17,10238598303.201527,17898137.482847482,46.85345917897025,66.90951959926667,0.7914466321982236,0.4,0.5796589347168054,radiative
757,2.2723845922961478e+32,3.8087850211669065e+34,1.1352773931739594e+17,10243456156.043997,17896071.71505473,46.84538242124517,66.80078630877635,0.7915364835457339,0.4,0.5793618351367219,radiative
758,2.2753858929464727e+32,3.8107694556725916e+34,1.134950313413016e+17,10248310358.8927,17894006.713537116,46.837309026791395,66.69230061245027,0.7916263278924488,0.4,0.579065227385917,radiative
759,2.278387193596798e+32,3.8127507839352005e+34,1.1346234088320869e+17,10253160919.077583,17891942.475542214,46.829238981729155,66.58406172685932,0.7917161653274674,0.4,0.5787691108016134,radiative
760,2.281388494247123e+32,3.814729016051691e+34,1.1342966788665382e+17,10258007843.860004,17889878.99831986,46.821172272177435,66.47606887152631,0.7918059959398541,0.4,0.5784734847230746,radiative
761,2.2843897948974483e+32,3.816704162096956e+34,1.1339701229521478e+17,10262851140.432718,17887816.27912215,46.81310888425394,66.36832126891416,0.7918958198186374,0.4,0.5781783484915837,radiative
762,2.2873910955477736e+32,3.818676232123821e+34,1.1336437405251053e+17,10267690815.919895,17885754.31520342,46.8050488040752,66.26081814441622,0.791985637052807,0.4,0.5778837014504244,radiative
763,2.2903923961980985e+32,3.8206452361630454e+34,1.1333175310220117e+17,10272526877.377108,17883693.103820276,46.79699201775646,66.15355872634373,0.7920754477313108,0.4,0.5775895429448555,radiative
764,2.2933936968484238e+32,3.8226111842233243e+34,1.1329914938798795e+17,10277359331.791332,17881632.64223156,46.788938511411814,66.04654224591339,0.7921652519430605,0.4,0.5772958723220991,radiative
765,2.296394997498749e+32,3.8245740862912847e+34,1.1326656285361331e+17,10282188186.080952,17879572.927698392,46.780888271154105,65.9397679372304,0.792255049776933,0.4,0.5770026889313198,radiative
766,2.299396298149074e+32,3.8265339523314885e+34,1.1323399344286082e+17,10287013447.095757,17877513.95748413,46.77284128309507,65.83323503728771,0.7923448413217572,0.4,0.576709992123599,radiative
767,2.3023975987993993e+32,3.8284907922864305e+34,1.1320144109955523e+17,10291835121.616943,17875455.728854388,46.76479753334525,65.72694278593913,0.7924346266663342,0.4,0.5764177812519289,radiative
768,2.3053988994497246e+32,3.8304446160765403e+34,1.1316890576756243e+17,10296653216.357113,17873398.23907704,46.75675700801407,65.62089042590085,0.7925244058994174,0.4,0.5761260556711802,radiative
769,2.3084002001000496e+32,3.832395433600182e+34,1.1313638739078949e+17,10301467737.96027,17871341.485422213,46.748719693209786,65.51507720273074,0.7926141791097268,0.4,0.5758348147380935,radiative
770,2.311401500750375e+32,3.834343254733651e+34,1.131038859131846e+17,10306278693.00183,17869285.465162285,46.740685575039585,65.409502364821,0.792703946385942,0.4,0.5755440578112572,radiative
771,2.3144028014006998e+32,3.8362880893311798e+34,1.1307140127873717e+17,10311086087.98861,17867230.17557189,46.73265463960954,65.3041651633876,0.7927937078166978,0.4,0.5752537842510853,radiative
772,2.317404102051025e+32,3.8382299472249326e+34,1.1303893343147771e+17,10315889929.358833,17865175.613927923,46.724626873024654,65.19906485245035,0.792883463490598,0.4,0.5749639934198081,radiative
773,2.3204054027013504e+32,3.840168838225008e+34,1.1300648231547794e+17,10320690223.482134,17863121.77750952,46.716602261388864,65.0942006888304,0.7929732134962028,0.4,0.5746746846814486,radiative
774,2.3234067033516753e+32,3.8421047721194383e+34,1.1297404787485069e+17,10325486976.659544,17861068.663598094,46.70858079080501,64.98957193213609,0.7930629579220305,0.4,0.574385857401802,radiative
775,2.3264080040020006e+32,3.844037758674192e+34,1.1294163005374995e+17,10330280195.123507,17859016.269477285,46.70056244737496,64.88517784474789,0.7931526968565623,0.4,0.5740975109484261,radiative
776,2.329409304652326e+32,3.8459678076331663e+34,1.1290922879637094e+17,10335069885.037872,17856964.59243301,46.69254721719955,64.78101769181178,0.7932424303882377,0.4,0.5738096446906157,radiative
777,2.332410605302651e+32,3.8478949287181975e+34,1.1287684404694995e+17,10339856052.497889,17854913.629753426,46.68453508637857,64.67709074122394,0.7933321586054575,0.4,0.5735222579993917,radiative
778,2.335411905952976e+32,3.8498191316290535e+34,1.1284447574976448e+17,10344638703.53022,17852863.378728952,46.67652604101086,64.57339626362042,0.7934218815965811,0.4,0.57323535024748,radiative
779,2.338413206603301e+32,3.8517404260434362e+34,1.1281212384913318e+17,10349417844.092928,17850813.83665226,46.66852006719428,64.4699335323678,0.7935115994499284,0.4,0.5729489208092958,radiative
780,2.3414145072536264e+32,3.8536588216169807e+34,1.1277978828941584e+17,10354193480.075485,17848765.00081828,46.66051715102571,64.36670182355057,0.7936013122537752,0.4,0.5726629690609235,radiative
781,2.3444158079039517e+32,3.855574327983258e+34,1.1274746901501342e+17,10358965617.298769,17846716.86852419,46.65251727860109,64.26370041595632,0.7936910200963616,0.4,0.572377494380107,radiative
782,2.3474171085542766e+32,3.8574869547537703e+34,1.1271516597036808e+17,10363734261.51506,17844669.437069423,46.64452043601545,64.16092859107302,0.7937807230658821,0.4,0.5720924961462261,radiative
783,2.350418409204602e+32,3.8593967115179564e+34,1.1268287909996306e+17,10368499418.408047,17842622.703755673,46.636526609362896,64.05838563306709,0.7938704212504949,0.4,0.5718079737402846,radiative
784,2.3534197098549272e+32,3.8613036078431874e+34,1.126506083483228e+17,10373261093.592827,17840576.665886886,46.628535784736606,63.95607082878243,0.793960114738313,0.4,0.5715239265448894,radiative
785,2.356421010505252e+32,3.8632076532747677e+34,1.1261835366001293e+17,10378019292.615894,17838531.320769258,46.620547948228925,63.85398346772156,0.79404980361741,0.4,0.571240353944239,radiative
786,2.3594223111555774e+32,3.8651088573359374e+34,1.1258611497964018e+17,10382774020.955158,17836486.665711246,46.61256308593125,63.75212284204037,0.7941394879758167,0.4,0.5709572553241029,radiative
787,2.3624236118059024e+32,3.8670072295278688e+34,1.1255389225185248e+17,10387525284.01993,17834442.698023558,46.6045811839342,63.6504882465354,0.7942291679015209,0.4,0.5706746300718077,radiative
788,2.3654249124562277e+32,3.8689027793296697e+34,1.1252168542133888e+17,10392273087.150927,17832399.415019155,46.59660222832751,63.54907897862837,0.7943188434824734,0.4,0.5703924775762241,radiative
789,2.368426213106553e+32,3.87079551619838e+34,1.1248949443282965e+17,10397017435.620272,17830356.814013258,46.588626205200086,63.44789433836111,0.7944085148065811,0.4,0.570110797227747,radiative
790,2.371427513756878e+32,3.872685449568974e+34,1.1245731923109614e+17,10401758334.631493,17828314.892323334,46.58065310064004,63.34693362838587,0.7944981819617041,0.4,0.5698295884182787,radiative
791,2.3744288144072032e+32,3.874572588854362e+34,1.1242515976095094e+17,10406495789.319527,17826273.64726912,46.57268290073466,63.246196153947196,0.7945878450356672,0.4,0.5695488505412186,radiative
792,2.3774301150575285e+32,3.8764569434453844e+34,1.1239301596724774e+17,10411229804.750711,17824233.076172587,46.56471559157048,63.14568122287715,0.7946775041162492,0.4,0.5692685829914442,radiative
793,2.3804314157078534e+32,3.8783385227108187e+34,1.123608877948814e+17,10415960385.922794,17822193.176357973,46.55675115923326,63.045388145585946,0.7947671592911841,0.4,0.5689887851652954,radiative
794,2.3834327163581787e+32,3.8802173359973746e+34,1.1232877518878797e+17,10420687537.764929,17820153.945151776,46.54878958980796,62.94531623504297,0.7948568106481705,0.4,0.5687094564605631,radiative
795,2.3864340170085037e+32,3.882093392629696e+34,1.122966780939446e+17,10425411265.13767,17818115.379882738,46.540830869378844,62.84546480677497,0.7949464582748585,0.4,0.5684305962764704,radiative
796,2.389435317658829e+32,3.883966701910362e+34,1.1226459645536968e+17,10430131572.832987,17816077.477881856,46.53287498402945,62.74583317885361,0.7950361022588557,0.4,0.5681522040136581,radiative
797,2.3924366183091543e+32,3.8858372731198825e+34,1.1223253021812269e+17,10434848465.574244,17814040.236482386,46.5249219198426,62.64642067188243,0.7951257426877267,0.4,0.5678742790741707,radiative
798,2.3954379189594792e+32,3.887705115516704e+34,1.1220047932730427e+17,10439561948.016218,17812003.653019838,46.51697166290038,62.54722660898808,0.7952153796489934,0.4,0.5675968208614419,radiative
799,2.3984392196098045e+32,3.8895702383372065e+34,1.1216844372805627e+17,10444272024.74509,17809967.724831976,46.50902419928425,62.448250315806334,0.7953050132301384,0.4,0.5673198287802838,radiative
800,2.4014405202601298e+32,3.891432650795703e+34,1.1213642336556166e+17,10448978700.27845,17807932.449258815,46.50107951507496,62.34949112048119,0.7953946435185925,0.4,0.5670433022368617,radiative
801,2.4044418209104547e+32,3.893292362084441e+34,1.1210441818504459e+17,10453681979.065287,17805897.823642634,46.49313759635263,62.25094835364308,0.7954842706017504,0.4,0.566767240638692,radiative
802,2.40744312156078e+32,3.895149381373601e+34,1.1207242813177034e+17,10458381865.486,17803863.845327955,46.4851984291967,62.152621348407614,0.7955738945669583,0.4,0.5664916433946195,radiative
803,2.410444422211105e+32,3.897003717811299e+34,1.1204045315104538e+17,10463078363.852394,17801830.51166156,46.47726199968604,62.054509440359055,0.7956635155015219,0.4,0.5662165099148092,radiative
804,2.4134457228614302e+32,3.898855380523583e+34,1.120084931882173e+17,10467771478.40768,17799797.81999249,46.46932829389885,61.95661196754722,0.7957531334926972,0.4,0.5659418396107239,radiative
805,2.4164470235117555e+32,3.900704378614437e+34,1.1197654818867488e+17,10472461213.326477,17797765.767672032,46.46139729791276,61.858928270465555,0.7958427486277064,0.4,0.5656676318951249,radiative
806,2.4194483241620805e+32,3.9025507211657766e+34,1.1194461809784808e+17,10477147572.7148,17795734.35205374,46.45346899780482,61.76145769205731,0.7959323609937151,0.4,0.5653938861820392,radiative
807,2.4224496248124058e+32,3.9043944172374525e+34,1.1191270286120797e+17,10481830560.61008,17793703.5704934,46.445543379651504,61.66419957769179,0.7960219706778526,0.4,0.5651206018867633,radiative
808,2.425450925462731e+32,3.9062354758672494e+34,1.1188080242426678e+17,10486510180.981152,17791673.42034908,46.4376204295287,61.56715327515931,0.7961115777672021,0.4,0.5648477784258388,radiative
809,2.428452226113056e+32,3.908073906070886e+34,1.1184891673257795e+17,10491186437.728252,17789643.898981083,46.429700133511794,61.47031813466393,0.7962011823488007,0.4,0.5645754152170431,radiative
810,2.4314535267633813e+32,3.909909716842014e+34,1.1181704573173605e+17,10495859334.68303,17787615.00375198,46.42178247767563,61.37369350881158,0.796290784509638,0.4,0.5643035116793718,radiative
811,2.4344548274137062e+32,3.9117429171522195e+34,1.1178518936737677e+17,10500528875.60853,17785586.732026577,46.41386744809451,61.27727875259485,0.7963803843366665,0.4,0.5640320672330364,radiative
812,2.4374561280640315e+32,3.913573515951023e+34,1.1175334758517702e+17,10505195064.199215,17783559.08117196,46.40595503084228,61.18107322339569,0.7964699819167831,0.4,0.5637610812994344,radiative
813,2.440457428714357e+32,3.915401522165877e+34,1.1172152033085485e+17,10509857904.080946,17781532.048557453,46.398045211992226,61.08507628096045,0.7965595773368509,0.4,0.5634905533011537,radiative
814,2.4434587293646818e+32,3.9172269447021703e+34,1.1168970755016944e+17,10514517398.810987,17779505.631554637,46.39013797761724,60.989287287402526,0.796649170683678,0.4,0.5632204826619456,radiative
815,2.446460030015007e+32,3.9190497924432247e+34,1.1165790918892115e+17,10519173551.87802,17777479.827537347,46.38223331378973,60.89370560718932,0.7967387620440294,0.4,0.5629508688067191,radiative
816,2.4494613306653324e+32,3.920870074250295e+34,1.1162612519295152e+17,10523826366.702116,17775454.63388168,46.3743312065816,60.79833060712636,0.7968283515046282,0.4,0.5626817111615283,radiative
817,2.4524626313156573e+32,3.922687798962571e+34,1.1159435550814323e+17,10528475846.634766,17773430.04796598,46.366431642064406,60.703161656356656,0.7969179391521481,0.4,0.5624130091535575,radiative
818,2.4554639319659826e+32,3.9245029753971747e+34,1.1156260008042008e+17,10533121994.958862,17771406.067170847,46.35853460630919,60.60819812634548,0.7970075250732179,0.4,0.5621447622111085,radiative
819,2.4584652326163075e+32,3.926315612349165e+34,1.115308588557471e+17,10537764814.888699,17769382.68887914,46.35064008538668,60.51343939087593,0.7970971093544179,0.4,0.5618769697635879,radiative
820,2.461466533266633e+32,3.928125718591532e+34,1.1149913178013043e+17,10542404309.569983,17767359.910475962,46.34274806536714,60.418884826031174,0.797186692082287,0.4,0.5616096312414992,radiative
821,2.464467833916958e+32,3.9299333028752003e+34,1.1146741879961739e+17,10547040482.079819,17765337.729348686,46.33485853232049,60.32453381019583,0.7972762733433104,0.4,0.5613427460764218,radiative
822,2.467469134567283e+32,3.9317383739290282e+34,1.1143571986029646e+17,10551673335.426723,17763316.142886925,46.32697147231627,60.23038572403531,0.7973658532239363,0.4,0.5610763137010115,radiative
823,2.4704704352176084e+32,3.9335409404598107e+34,1.1140403490829725e+17,10556302872.55062,17761295.148482557,46.319086871423664,60.13643995049661,0.797455431810557,0.4,0.5608103335489731,radiative
824,2.4734717358679337e+32,3.9353410111522715e+34,1.1137236388979056e+17,10560929096.32283,17759274.743529707,46.31120471571153,60.042695874792685,0.797545009189524,0.4,0.5605448050550619,radiative
825,2.4764730365182586e+32,3.9371385946690723e+34,1.1134070675098834e+17,10565552009.546087,17757254.925424762,46.303324991248395,59.94915288439519,0.7976345854471399,0.4,0.5602797276550643,radiative
826,2.479474337168584e+32,3.938933699650807e+34,1.1130906343814368e+17,10570171614.954533,17755235.69156636,46.295447684102434,59.855810369025974,0.7977241606696586,0.4,0.5600151007857862,radiative
827,2.482475637818909e+32,3.9407263347160034e+34,1.1127743389755088e+17,10574787915.213707,17753217.039355386,46.287572780341584,59.76266772064699,0.7978137349432881,0.4,0.5597509238850454,radiative
828,2.485476938469234e+32,3.9425165084611247e+34,1.1124581807554533e+17,10579400912.92056,17751198.96619499,46.27970026603346,59.669724333450105,0.7979033083541923,0.4,0.5594871963916586,radiative
829,2.4884782391195594e+32,3.944304229460566e+34,1.1121421591850362e+17,10584010610.603449,17749181.469490577,46.271830127245394,59.57697960385278,0.7979928809884798,0.4,0.5592239177454235,radiative
830,2.4914795397698844e+32,3.946089506266657e+34,1.111826273728435e+17,10588617010.722134,17747164.546649802,46.26396235004446,59.484432930482,0.7980824529322181,0.4,0.5589610873871168,radiative
831,2.4944808404202096e+32,3.9478723474096605e+34,1.1115105238502387e+17,10593220115.667782,17745148.195082575,46.25609692049751,59.39208371417136,0.7981720242714242,0.4,0.5586987047584776,radiative
832,2.497482141070535e+32,3.9496527613977756e+34,1.111194909015448e+17,10597819927.762964,17743132.412201058,46.248233824671146,59.2999313579489,0.7982615950920682,0.4,0.5584367693021979,radiative
833,2.50048344172086e+32,3.9514307567171327e+34,1.1108794286894749e+17,10602416449.261663,17741117.195419673,46.24037304863173,59.20797526702761,0.7983511654800725,0.4,0.5581752804619103,radiative
834,2.503484742371185e+32,3.9532063331143666e+34,1.110564083936984e+17,10607009701.091202,17739102.55013331,46.23251462417416,59.1162152322339,0.7984407352337756,0.4,0.5579142360504882,radiative
835,2.5064860430215105e+32,3.9549794020165046e+34,1.1102488918706102e+17,10611599891.390167,17737088.561798535,46.224659042242656,59.02465488480617,0.7985303012664179,0.4,0.5576536174148342,radiative
836,2.5094873436718354e+32,3.956749941150934e+34,1.1099338571468011e+17,10616187080.574192,17735075.25367982,46.21680643785332,58.93329485002543,0.7986198627331512,0.4,0.5573934184379951,radiative
837,2.5124886443221607e+32,3.9585179542039988e+34,1.1096189796286058e+17,10620771272.682997,17733062.625118725,46.208956808959144,58.842134602949386,0.7987094196513757,0.4,0.5571336378815436,radiative
838,2.5154899449724856e+32,3.960283444858859e+34,1.1093042591791434e+17,10625352471.752592,17731050.675457157,46.201110153512296,58.75117362016748,0.7987989720384967,0.4,0.5568742745131309,radiative
839,2.518491245622811e+32,3.9620464167954926e+34,1.1089896956616027e+17,10629930681.815287,17729039.404037356,46.19326646946413,58.660411379799044,0.7988885199119246,0.4,0.5566153271064502,radiative
840,2.5214925462731362e+32,3.9638068736906945e+34,1.1086752889392422e+17,10634505906.89968,17727028.8102019,46.18542575476528,58.569847361486765,0.7989780632890752,0.4,0.5563567944412008,radiative
841,2.524493846923461e+32,3.965564819218077e+34,1.10836103887539e+17,10639078151.030664,17725018.893293716,46.17758800736548,58.47948104639428,0.799067602187366,0.4,0.5560986753030448,radiative
842,2.5274951475737865e+32,3.96732025704807e+34,1.108046945333444e+17,10643647418.22943,17723009.652656063,46.16975322521375,58.38931191719544,0.7991571366242269,0.4,0.5558409684835848,radiative
843,2.5304964482241118e+32,3.9690731908479204e+34,1.1077330081768714e+17,10648213712.513456,17721001.087632544,46.161921406258315,58.29933945807622,0.7992466666170878,0.4,0.5555836727803145,radiative
844,2.5334977488744367e+32,3.970823624281692e+34,1.1074192272692094e+17,10652777037.89652,17718993.19756711,46.154092548446556,58.209563154729,0.7993361921833814,0.4,0.5553267869965864,radiative
845,2.536499049524762e+32,3.9725715610102674e+34,1.1071056024740648e+17,10657337398.388689,17716985.98180404,46.146266649725106,58.119982494342196,0.7994257133405492,0.4,0.5550703099415816,radiative
846,2.539500350175087e+32,3.974317004691344e+34,1.106792133655114e+17,10661894797.996323,17714979.439687956,46.13844370803984,58.03059696560081,0.799515230106039,0.4,0.5548142404302716,radiative
847,2.5425016508254122e+32,3.976059958979439e+34,1.1064788206761032e+17,10666449240.722082,17712973.570563827,46.13062372133581,57.94140605868117,0.7996047424972992,0.4,0.5545585772833806,radiative
848,2.5455029514757375e+32,3.9778004275258856e+34,1.106165663400848e+17,10671000730.564913,17710968.373776957,46.122806687557286,57.852409265245015,0.7996942505317848,0.4,0.5543033193273535,radiative
849,2.5485042521260625e+32,3.979538413978834e+34,1.1058526616932341e+17,10675549271.52006,17708963.848672997,46.11499260464781,57.76360607843279,0.7997837542269594,0.4,0.5540484653943241,radiative
850,2.5515055527763878e+32,3.9812739219832525e+34,1.1055398154172165e+17,10680094867.57906,17706959.994597923,46.107181470550096,57.67499599286596,0.7998732536002823,0.4,0.5537940143220722,radiative
851,2.554506853426713e+32,3.983006955180927e+34,1.10522712443682e+17,10684637522.729744,17704956.810898073,46.09937328320612,57.586578504631404,0.7999627486692291,0.4,0.5535399649540025,radiative
852,2.557508154077038e+32,3.9847375172104588e+34,1.1049145886161392e+17,10689177240.956234,17702954.296920106,46.09156804055708,57.49835311128858,0.8000522394512717,0.4,0.5532863161390988,radiative
853,2.5605094547273633e+32,3.9864656117072686e+34,1.104602207819338e+17,10693714026.23895,17700952.452011038,46.083765740543384,57.41031931185552,0.80014172596389,0.4,0.5530330667318967,radiative
854,2.5635107553776882e+32,3.988191242303593e+34,1.1042899819106501e+17,10698247882.554605,17698951.27551821,46.0759663811047,57.32247660680879,0.8002312082245702,0.4,0.5527802155924518,radiative
855,2.5665120560280135e+32,3.989914412628488e+34,1.1039779107543794e+17,10702778813.876202,17696950.76678931,46.06816996017995,57.23482449807874,0.8003206862508003,0.4,0.5525277615863019,radiative
856,2.5695133566783388e+32,3.9916351263078234e+34,1.1036659942148986e+17,10707306824.173038,17694950.925172374,46.06037647570723,57.147362489045435,0.8004101600600733,0.4,0.5522757035844349,radiative
857,2.5725146573286638e+32,3.993353386964289e+34,1.1033542321566507e+17,10711831917.41071,17692951.750015765,46.052585925623944,57.060090084527495,0.8004996296698912,0.4,0.5520240404632638,radiative
858,2.575515957978989e+32,3.995069198217392e+34,1.1030426244441482e+17,10716354097.551102,17690953.2406682,46.04479830786669,56.97300679078936,0.8005890950977546,0.4,0.5517727711045817,radiative
859,2.5785172586293143e+32,3.996782563683454e+34,1.1027311709419731e+17,10720873368.552395,17688955.39647872,46.03701362037137,56.88611211552636,0.8006785563611728,0.4,0.5515218943955417,radiative
860,2.5815185592796393e+32,3.998493486975618e+34,1.1024198715147774e+17,10725389734.369059,17686958.216796726,46.02923186107308,56.79940556786485,0.8007680134776584,0.4,0.5512714092286163,radiative
861,2.5845198599299646e+32,4.000201971703841e+34,1.1021087260272824e+17,10729903198.951866,17684961.700971942,46.02145302790617,56.7128866583585,0.8008574664647273,0.4,0.5510213145015708,radiative
862,2.5875211605802895e+32,4.0019080214748983e+34,1.1017977343442794e+17,10734413766.247873,17682965.848354444,46.013677118804274,56.626554898978696,0.8009469153399046,0.4,0.5507716091174325,radiative
863,2.5905224612306148e+32,4.0036116398923837e+34,1.101486896330629e+17,10738921440.20044,17680970.65829464,46.00590413170026,56.54040980311484,0.8010363601207183,0.4,0.5505222919844568,radiative
864,2.59352376188094e+32,4.005312830556707e+34,1.1011762118512618e+17,10743426224.749208,17678976.13014329,45.998134064526255,56.454450885571845,0.8011258008246956,0.4,0.5502733620160926,radiative
865,2.596525062531265e+32,4.007011597065095e+34,1.1008656807711781e+17,10747928123.830124,17676982.26325148,45.990366915213656,56.36867766255871,0.8012152374693742,0.4,0.5500248181309603,radiative
866,2.5995263631815903e+32,4.0087079430115927e+34,1.1005553029554474e+17,10752427141.375422,17674989.056970645,45.98260268169309,56.2830896516882,0.8013046700722954,0.4,0.5497766592528168,radiative
867,2.6025276638319156e+32,4.0104018719870625e+34,1.1002450782692094e+17,10756923281.313631,17672996.510652564,45.97484136189448,56.19768637197275,0.8013940986510038,0.4,0.5495288843105225,radiative
868,2.6055289644822406e+32,4.012093387579183e+34,1.0999350065776733e+17,10761416547.569574,17671004.623649344,45.967082953746996,56.11246734382,0.8014835232230483,0.4,0.5492814922380167,radiative
869,2.608530265132566e+32,4.0137824933724504e+34,1.0996250877461178e+17,10765906944.06437,17669013.395313445,45.95932745517911,56.027432089025496,0.8015729438059855,0.4,0.549034481974284,radiative
870,2.6115315657828908e+32,4.0154691929481796e+34,1.0993153216398914e+17,10770394474.715424,17667022.82499766,45.951574864118506,55.94258013077265,0.8016623604173708,0.4,0.5487878524633234,radiative
871,2.614532866433216e+32,4.017153489884501e+34,1.0990057081244123e+17,10774879143.436445,17665032.912055127,45.94382517849218,55.85791099362433,0.8017517730747707,0.4,0.5485416026541248,radiative
872,2.6175341670835414e+32,4.0188353877563636e+34,1.0986962470651683e+17,10779360954.137428,17663043.65583932,45.93607839622641,55.773424203523874,0.801841181795748,0.4,0.5482957315006299,radiative
873,2.6205354677338663e+32,4.020514890135532e+34,1.098386938327717e+17,10783839910.724665,17661055.05570406,45.928334515246696,55.68911928778215,0.8019305865978784,0.4,0.5480502379617155,radiative
874,2.6235367683841916e+32,4.022192000590591e+34,1.0980777817776853e+17,10788316017.10074,17659067.1110035,45.9205935334779,55.6049957750817,0.8020199874987385,0.4,0.5478051210011552,radiative
875,2.626538069034517e+32,4.023866722686939e+34,1.0977687772807704e+17,10792789277.164534,17657079.821092136,45.9128554488441,55.52105319546891,0.8021093845159065,0.4,0.5475603795875923,radiative
876,2.629539369684842e+32,4.0255390599867945e+34,1.0974599247027386e+17,10797259694.811216,17655093.18532481,45.90512025926867,55.437291080348615,0.8021987776669687,0.4,0.5473160126945138,radiative
877,2.632540670335167e+32,4.027209016049193e+34,1.097151223909426e+17,10801727273.932255,17653107.203056697,45.89738796267431,55.35370896248223,0.8022881669695151,0.4,0.5470720193002219,radiative
878,2.635541970985492e+32,4.0288765944299847e+34,1.0968426747667386e+17,10806192018.415407,17651121.87364332,45.889658556982944,55.270306375981605,0.8023775524411385,0.4,0.5468283983878023,radiative
879,2.6385432716358174e+32,4.0305417986818413e+34,1.0965342771406517e+17,10810653932.144728,17649137.196440537,45.88193204011582,55.18708285630598,0.8024669340994368,0.4,0.5465851489451005,radiative
880,2.6415445722861427e+32,4.0322046323542486e+34,1.0962260308972106e+17,10815113019.000565,17647153.170804545,45.87420840999349,55.10403794025649,0.8025563119620143,0.4,0.5463422699646934,radiative
